,m_a,br_4tau,xsec_br_4tau,xsec_br_2tau2mu,xsec_br_4mu,br_2tau2mu,br_4mu
193,22.425981446,0.919213198995,17.7132383446,0.127806034183,0.000230539188484,0.00663238371474,1.19636319919e-05
194,22.5519838686,0.837026028886,16.1294915766,0.116362228829,0.000209866632089,0.00603851732376,1.08908475397e-05
195,22.7221692249,0.755335764454,14.555320181,0.104985901838,0.000189312901532,0.00544815266415,9.82422945156e-06
196,22.968975401,0.690866831206,13.3130038373,0.0959996052033,0.000173062449162,0.00498181656478,8.98092626685e-06
197,23.2134958252,0.623413438594,12.0131769617,0.0866044463274,0.000156085483207,0.00449426291268,8.09992128733e-06
198,23.3596233908,0.568691022739,10.9586760082,0.0789906537228,0.000142342089749,0.00409915172407,7.38671975866e-06
199,23.5251167154,0.514932643488,9.92275204002,0.0715118421039,0.000128843881729,0.00371104525708,6.68624191642e-06
200,23.8783518914,0.500323601568,9.64123580221,0.0694592883614,0.0001251030687,0.00360452975409,6.49211565647e-06
201,24.1988978932,0.550010776773,10.5987076684,0.076334648922,0.000137445498271,0.00396132064982,7.13261537473e-06
202,24.4661054218,0.608441749995,11.7246725224,0.0844240211316,0.000151974721051,0.00438111163112,7.88659683712e-06
203,24.8334697653,0.628571362142,12.1125701485,0.0871896299613,0.000156903767731,0.00452463051175,8.14238545567e-06
204,25.2822564856,0.615373531751,11.8582479568,0.0853277098641,0.000153496918287,0.00442800777707,7.96558994745e-06
205,25.584829464,0.662052564365,12.7577529153,0.0917785779072,0.000165062519602,0.00476277000037,8.56577683459e-06
206,25.7256972482,0.73762266049,14.2139886676,0.102243724369,0.000183864280063,0.00530584973372,9.54147794827e-06
207,25.8673406379,0.811273018746,15.6332310712,0.112440694363,0.000202180049843,0.00583501268099,1.04919589955e-05
208,25.9893698127,0.888303744745,17.1176131612,0.123105943992,0.000221337421629,0.00638847659534,1.14861142516e-05
209,26.3271322482,0.923564744039,17.7970926176,0.127961668401,0.000230012127988,0.006640460218,1.19362806429e-05
210,26.5486391744,0.818577432901,15.773987132,0.113398068972,0.000203802658438,0.00588469480916,1.05761628665e-05
211,26.6261011627,0.741588357431,14.2904076477,0.102727301729,0.000184615071536,0.00533094456302,9.58043962302e-06
212,26.749461591,0.668006290445,12.8724812169,0.0925267812486,0.000166269523023,0.0048015973663,8.62841323422e-06
213,26.8387852158,0.597217720174,11.5083854678,0.0827168104003,0.000148632289516,0.00429251740531,7.71314424056e-06
